user_id	age	gender	occupation	city	income_level	education_level	device_type	vip_flag	real_name_flag_new	innet_dur	comm_num	famstru_id
727823220b1243d30999d3847ca12df3	36	0	0	576	4	0	IOS	0	1	49	29.0	7
7c6fdde52dccaa104c38d50a523f591d	50	0	6	574	4	1	ANDROID	1	1	217	33.0	-99
5fec450ca148a5da526f66a29f66174b	62	0	16	571	4	2	ANDROID	1	1	217	19.0	1
eabe53fbbc7c60eaf2e38c81f1fe7d69	44	0	17	577	4	1	ANDROID	0	1	40	7.0	7
1af1e440ddf6eb2e7feadd1e803ac25d	49	0	22	573	2	1	ANDROID	0	1	136	1.0	5
879390ff7fb00ca58538b9171d585f31	37	1	16	571	4	2	ANDROID	0	1	195	31.0	7
8a5c3c467edac113aa22c6733116ca88	22	0	6	576	4	1	IOS	1	1	34	37.0	-99
377093ff8dc476723d0a777ee78ba247	60	0	23	575	4	1	ANDROID	0	1	212	21.0	6
43102adee9ef875b72906945ef73e633	35	1	0	571	3	0	IOS	0	1	9	7.0	7
d5b28ae200aaf924174f22f5a120b3e3	47	1	3	572	4	1	ANDROID	1	1	265	132.0	7
80dc89637a1091c1120c2eada0f5a736	37	0	17	577	4	1	IOS	0	1	161	17.0	1
eb07a23cb80679144ef4a4b15349d1c6	34	1	17	574	4	1	ANDROID	1	1	126	28.0	2
2bf243a327f1d776f99d8064f9d7b27c	19	1	24	574	2	2	ANDROID	0	1	10	1.0	7
f287e36bd5b565e80d144285d6f26701	45	1	0	570	1	1	ANDROID	0	1	8	1.0	-99
bdfb91e5f30e299e873e77e10448af9a	43	0	23	574	3	1	IOS	0	1	36	5.0	-99
c73bd8be6034367b8f12657cf2f2c9ca	41	1	23	578	4	1	IOS	1	1	83	91.0	7
f944f1889ff89532430ed08a0074ef8f	46	1	3	571	5	1	ANDROID	1	1	235	168.0	2
ca319336278f5fe8e693342bf2c568ba	41	0	8	571	4	2	ANDROID	0	1	231	13.0	7
12d7b43639ded59f103ae7e51d343371	68	1	6	571	4	1	IOS	0	1	285	13.0	1
8cc88a294bb50d5ae8946d0a77e6e0fe	57	1	17	572	4	1	IOS	0	1	162	21.0	1
d800c9063ce7925b9b893c398273530a	46	1	17	577	2	1	ANDROID	0	1	2	2.0	7
26e4b0d4a8ed22efce67baa00073c92b	77	1	3	572	4	1	ANDROID	1	1	28	109.0	6
bd6e5cb31bca3ae9153ad528d505bf42	34	0	12	577	3	1	IOS	1	1	165	17.0	-99
68c48b8a95ff7001e5e356f91b2bb327	59	0	17	574	3	1	IOS	0	1	169	37.0	1
5d3b13ed31c554e66cf9ad00da9dd857	39	1	0	575	4	0	IOS	1	1	195	44.0	-99
930b69cd7d3d85d6593d0c471ada6c47	57	1	0	570	3	1	ANDROID	0	1	120	12.0	6
ad79afcd502f2b73f00f60ca115d555a	49	1	0	577	3	1	ANDROID	0	1	2	9.0	7
752efea3711c827e1db8fe68147106e3	45	1	6	577	4	1	HarmonyOS	0	1	126	16.0	7
45214cf627ec87ae42b22a1a7840a67a	25	0	0	570	1	0	HarmonyOS	0	1	12	33.0	-99
e87cdad2de71852a9a0297d5f725ef8f	53	0	23	576	1	1	ANDROID	0	1	142	3.0	-99
e1fd00ee69a9e901f4b150b37f4d4d4f	53	0	0	576	3	1	ANDROID	0	1	128	11.0	7
0fda1ff4f64e314f4362613a03506752	35	0	7	576	4	2	IOS	0	1	50	79.0	1
ff7ff61a23c7064b79ba5a0d225a0074	43	0	17	576	4	1	ANDROID	0	1	136	9.0	5
ed0c292f7e36daae59e9adf7da7e13d2	49	0	22	573	3	1	ANDROID	0	1	103	12.0	5
6c97ac426a5abc3b0e2aa8bb18bf7a13	50	0	3	575	4	1	IOS	1	1	289	267.0	1
207216c0cf90f3814050a8df9a11a935	41	0	4	579	4	1	ANDROID	0	1	233	78.0	7
02f9366121df8726fc45f417794da0c5	29	0	6	574	4	1	IOS	1	1	129	52.0	1
ecffc400d90c64b5c11aed1ead9cd696	35	0	6	575	3	1	IOS	0	1	48	74.0	-99
ea019b36fb2f0857116699ba2644b446	37	0	6	577	5	1	IOS	1	1	244	114.0	5
92f1657d202d75388666f5648c5ff8a8	20	0	0	574	2	0	ANDROID	0	1	4	5.0	7
be47e50229ddbed5fba72df2a062297e	70	1	17	575	4	1	ANDROID	1	1	280	58.0	-99
ffd30f05aca8e0900c26ae5d32e2d720	39	0	3	579	3	1	ANDROID	0	1	159	31.0	5
0118bd1d3f84c05830499f873d132cd9	47	0	19	573	4	2	IOS	1	1	281	35.0	5
68f49f889ca67a75860d990ceae5c52b	22	0	24	571	3	2	IOS	0	1	34	14.0	-99
4915054c49db8dfb6f03f86a208dbd80	38	1	17	579	3	1	ANDROID	0	1	157	1.0	3
deb450b4a12abec6c876bec4ac7d31f8	47	1	6	577	3	1	ANDROID	0	1	221	14.0	1
3a73141d08e135623cd5d0d95ff06846	55	1	23	576	4	1	ANDROID	0	1	140	26.0	5
528bfc9670c9ad16ff02ef3ac787a0ac	51	1	6	574	4	1	IOS	0	1	42	21.0	1
69d4cd462c205433e194dd3df5c2352f	42	1	17	574	4	1	HarmonyOS	0	1	203	69.0	-99
1feb544f5724047a5bd4f56a66f60ae5	59	1	0	575	3	1	ANDROID	0	1	42	6.0	2
d4d187e3b7743b6da149bc4ff32a2f38	58	0	17	571	4	1	ANDROID	1	1	285	61.0	-99
47a95dbc734a0a8ddee6f98e3750dff3	54	0	12	573	4	1	ANDROID	0	1	230	37.0	7
c8f8cfcd47757e0058b437ae1fec428f	51	1	6	576	4	1	IOS	1	1	180	102.0	1
47008b729f3c6c03899d67579369d8bb	42	1	0	580	3	1	HarmonyOS	0	1	111	21.0	5
fad6ae1ae9bf56edcc76f09497ff4988	32	1	0	579	4	0	IOS	0	1	169	14.0	1
d52b1809b7acef2ff4698164917ffae1	64	1	3	574	3	1	HarmonyOS	1	1	120	144.0	4
4213e92af1466e89f047fcebdb705ff0	50	1	3	570	5	1	HarmonyOS	1	1	310	44.0	7
a9733126870914d015a7be08627b3a48	53	1	19	579	4	2	ANDROID	1	1	231	12.0	7
2af7b3168ad598cb7f8ccd3c4b176ebe	41	1	18	579	4	1	IOS	1	1	68	34.0	7
bd75f806d7e16cd7eaddc2fe7660d23b	39	0	0	571	4	0	IOS	0	1	221	21.0	-99
97e2b8c62aeac5e2ff70bcf8adbea1f9	57	1	23	580	3	1	ANDROID	0	1	107	9.0	6
204cbc98322a050bae4175d4a693e7b5	44	0	0	579	4	1	ANDROID	0	1	196	15.0	7
9874d0ab9f03af865676e41e53d197ff	26	1	3	576	4	1	IOS	0	1	46	75.0	1
8c07956d0336b31727dd980bcacb2901	69	0	23	577	2	1	IOS	0	1	165	27.0	6
3b3c0660685706e28e56e452a84c7e21	62	1	12	577	4	1	ANDROID	1	1	221	39.0	-99
b8f76191dca54eb385f24f8071b4731c	56	1	0	574	4	1	ANDROID	1	1	206	43.0	5
d1c843d11d3e3c5ff9613852124acde0	19	1	0	574	3	0	ANDROID	0	1	36	16.0	7
c891bad5f6090aa46286586735233554	43	1	17	576	3	1	IOS	0	1	46	3.0	3
9d630b3214aa90eba9805328c6d689f9	76	1	23	579	2	1	ANDROID	0	1	290	19.0	6
9b93d6ccc3748c626188f2c045e95495	19	1	24	571	2	2	HarmonyOS	0	1	10	2.0	7
c301742ef69828e5110b0651959f9c2b	62	1	3	571	4	1	ANDROID	1	1	297	95.0	-99
77b203e72db74a4ab4389fbf03ec31f5	56	1	3	574	5	1	ANDROID	1	1	265	147.0	-99
39f5079d95a0953be0f338cafb7acc7f	42	1	0	576	3	1	IOS	0	1	46	4.0	1
388a2ae1443d6adc0a18a04b253505f2	40	1	6	571	4	1	ANDROID	1	1	173	279.0	7
5642a2087f417f2976e8968d1cad925b	52	1	17	573	3	1	ANDROID	0	1	231	16.0	-99
e4a00a496a32cb3ba72fcd1ad890d683	63	0	23	575	2	1	ANDROID	0	1	193	16.0	6
0caf0288a27e4b1ff6c25cc4f5360d3c	49	0	17	574	3	1	ANDROID	0	1	113	18.0	7
6832737487cdfdb43f160de9c7455462	21	1	6	574	3	1	ANDROID	0	1	36	1.0	7
93cb4255ee26fa44efea3d80ec015514	34	1	0	576	4	0	ANDROID	1	1	190	52.0	1
1a9f6faa620250fd900b6b842c987577	59	1	3	579	4	1	HarmonyOS	1	1	275	125.0	1
6ed5f32d73983f6258bdf3c0da626b9a	55	1	3	571	5	1	IOS	1	1	233	107.0	2
183779993d38c8207edad874c10098cb	51	1	16	571	5	2	ANDROID	1	1	277	120.0	-99
1835f7636587175546e228a8c3e87610	50	0	23	576	3	1	ANDROID	0	1	130	29.0	7
009f083d597a9510a9ed305658075fac	52	1	16	571	4	2	ANDROID	1	1	190	30.0	-99
1f2485eb04095ed2b601efe567ce9ec4	54	1	17	570	3	1	ANDROID	0	1	4	6.0	7
eb53081fd364563dc0b33696a20b2468	51	1	4	579	4	1	ANDROID	0	1	264	31.0	3
90989c56763b701b24e8dd14740297cb	48	1	9	571	4	1	IOS	0	1	235	27.0	3
8e15c8ead69fada71b8ba9ec6cbd31b8	36	0	11	580	4	1	HarmonyOS	0	1	170	11.0	5
fdb6c29d8facc8bcb04087642ad78a3b	39	0	6	571	4	2	HarmonyOS	1	1	233	59.0	5
9df0663541556063824b9aad630d78de	43	0	3	577	4	1	ANDROID	0	1	200	33.0	7
ffa116ace55b7a9103e675ca0d883750	67	1	17	574	3	1	ANDROID	0	1	338	30.0	2
bf8545eef318b5fcdf42d22aefbd4b4d	56	1	17	574	3	1	HarmonyOS	0	1	237	9.0	6
2aa234d10bcb262efc1b4975ce509dc6	68	1	23	571	2	1	COLOR OS	0	1	198	16.0	3
73663b7fa4ad2b1df2ea71c1749ae5e4	43	0	22	571	4	1	ANDROID	0	1	144	17.0	7
c31e5d7b7eed147c49795257dab63d19	41	0	22	574	2	1	ANDROID	0	1	9	4.0	7
565997327d004dc4f1b479faf169cb1d	44	1	6	571	3	1	ANDROID	1	1	80	37.0	1
012a782302a1f57ba1f622a3278fc67c	51	0	0	573	3	1	ANDROID	0	1	103	10.0	5
eb5684f6ce1041feeac3461c761090a6	45	0	15	579	3	2	ANDROID	0	0	278	15.0	3
b4931faa9a2b4402197ecfc9ff074754	66	0	23	577	3	1	ANDROID	0	1	38	14.0	6
5ec8f059797484f7bc08cee15e09dce0	48	0	17	574	2	1	ANDROID	0	1	45	9.0	1
55b2545cdc2d2ff1680ac35ba3f96f15	71	1	23	573	2	1	ANDROID	0	1	283	11.0	4
cca4dac825e65a1a759c0a2053e63c90	51	1	20	571	5	2	ANDROID	1	1	264	53.0	7
41d099ae7a92d82b71d29786e244da59	52	1	6	574	4	1	IOS	1	1	330	15.0	7
dc8faebaff78c1b2449ba86a9b4883e3	56	1	23	571	4	1	ANDROID	1	1	271	62.0	3
8cafb4a7e15504b90a95bd9015eb008c	71	1	23	577	3	1	ANDROID	1	1	317	18.0	5
28f8522d2782d2a1dcfb3c20492eb8da	70	1	17	576	3	1	IOS	0	1	217	147.0	6
e1be1376726addec20cf2e564c861110	52	1	4	571	4	1	ANDROID	1	1	147	53.0	5
9ce71ba8831473dc491e86eef9cc793a	45	1	3	571	4	1	ANDROID	0	1	257	47.0	2
fc5e7b929f027289fedbb526305799d1	48	1	19	577	3	2	ANDROID	0	1	263	19.0	-99
de24045adda2331dd4cd17778a4651e8	35	1	3	579	5	1	ANDROID	1	1	133	235.0	5
23140ca5bd1a9aa15f94b44431b15526	41	1	23	578	3	1	ANDROID	0	1	202	16.0	-99
404a059c25ad0629fc45bf1f8bc936a7	60	1	23	576	2	1	ANDROID	0	1	200	10.0	6
910e8872c919b144dfec187e5453a30d	45	1	14	579	4	1	ANDROID	0	1	169	56.0	7
7b181932de18a72c2d55bd7f225ec9ec	57	0	7	572	4	2	ANDROID	1	1	232	20.0	1
5da03518529ff2082f5d8a0fa93ec5db	61	1	16	571	5	2	HarmonyOS	1	1	308	81.0	1
69e59ea5e051a31f053ce56bde22e9ba	51	0	17	576	4	1	IOS	0	1	199	22.0	5
eae5a2cdab3cc45f9e59f592b7dc284f	63	1	23	570	2	1	IOS	0	1	12	10.0	2
4bd40bd13d6f1dd0ef72443b9ddddf41	33	1	16	571	4	2	IOS	0	1	147	74.0	7
c061df2a0405695ec980ab8a247a7553	58	0	16	571	4	2	IOS	0	1	196	45.0	5
6cdc43724270d606c65ffcbab0bdde97	62	1	23	575	2	1	ANDROID	0	1	193	6.0	3
35571302a7d0d25a8a80fae25b9cbf9b	63	1	23	577	3	1	ANDROID	0	1	203	104.0	5
c453c0627f83d1e8035994066aee9c64	58	0	0	574	4	1	ANDROID	1	1	23	8.0	6
440fa88f93e24d7e18f7b3f857ea6b4e	20	0	0	576	2	2	IOS	0	1	45	3.0	7
05dfb6ea1b90f07ee08fe02a580e9826	40	0	16	571	3	2	ANDROID	0	1	154	20.0	1
419655dd1fefebfd5fce8991d914d2d7	53	1	23	574	4	1	ANDROID	1	1	293	63.0	7
2f9a8a6ed4277d3bc0ebcfe0bdf8dbc7	59	1	9	575	4	1	ANDROID	0	1	157	103.0	1
4ca91b07d22bc06e905252f46c2cf1f8	49	0	17	573	2	1	ANDROID	0	1	213	1.0	-99
aca043f47cc88ea7a1ce8e75178b2d7e	73	0	23	575	2	1	ANDROID	0	1	199	14.0	2
4513dbb252b61cc8af854970818b9cdb	35	0	17	572	3	1	ANDROID	0	1	115	11.0	1
b54c58b572a3dbeb316806f8995cee6c	68	1	17	579	2	1	HarmonyOS	0	1	10	7.0	6
97be866222a55659d7b8330293ee6d07	63	1	23	574	3	1	HarmonyOS	0	1	46	43.0	1
e21f3aec6e8116a33a381b5137f021b1	62	0	23	579	3	1	HarmonyOS	0	1	200	43.0	1
0e3f04bcecc62dbfaab85ec2fe1d1455	72	0	17	570	2	1	ANDROID	0	1	4	2.0	-99
ac73034a4b1a005bb5019ea711378828	35	1	0	571	3	0	HarmonyOS	0	1	71	23.0	7
2b86274eeadf5e86aea0198e9fe612c5	35	1	23	570	3	0	IOS	0	1	91	32.0	5
fe4728ceb26cade8f337d18f82ac6c13	51	1	11	579	4	1	ANDROID	0	1	264	78.0	1
6f1d3b0d09b5311888703153217f2c6a	56	1	23	572	3	1	ANDROID	0	1	173	5.0	1
c1c6bbdc74bfd71fd80e436363345db5	54	0	17	577	3	1	ANDROID	0	1	221	25.0	1
020ff574ad9349f45427e2b3f8c40cbc	42	0	6	574	4	1	IOS	1	1	164	59.0	2
4069fd89578c6a07d2b43277511c7b7e	61	1	23	574	1	1	ANDROID	0	1	37	13.0	6
b319a469b1e6e911d84983ed1b482b82	38	1	6	579	4	1	HarmonyOS	1	1	196	101.0	7
405fa5eec8f2316f753a2d1a27715bf1	43	1	3	575	5	2	ANDROID	1	1	236	203.0	7
be86cdd0152a80755c97f8308ac5c621	24	0	6	572	4	1	IOS	0	1	124	4.0	1
ab2e0e17b58aa4850b42d11dd4b102b6	38	0	17	571	4	1	HarmonyOS	0	1	238	29.0	1
1550dd440d9514f9c7ae2a22d7bf4da8	56	1	3	579	4	1	HarmonyOS	0	1	270	103.0	1
01b85807a15bc83fd6f2323429a265fb	56	1	0	573	3	1	ANDROID	1	1	292	11.0	6
8424d382ab0fb47c98d274b80145219b	23	1	0	579	3	0	IOS	0	1	56	6.0	3
b57373695c6a7ad5add8db6e80c590f2	59	1	17	574	4	1	ANDROID	0	1	167	53.0	2
35c072e630077721b2066128ecad8c1c	51	1	3	574	4	1	ANDROID	0	1	127	91.0	7
07c2992cb8690b447bd07ae05ea6f747	43	0	6	571	4	1	IOS	0	1	268	16.0	1
09a5e6b4aec18bc97974e6e9659eb6a0	41	1	0	579	3	1	IOS	0	1	5	2.0	7
0b5c94d8e215ae191b28cd544eb2e790	31	1	6	576	4	1	IOS	0	1	91	26.0	1
d091d6a52371bf093a88934867afb359	41	1	16	571	5	2	ANDROID	1	1	110	102.0	7
80c6040bf8a9845362aba6e9d6214af0	27	0	17	574	4	1	ANDROID	0	1	38	14.0	5
f2c5a93fd0391667a6c8b6024b051548	34	1	17	572	4	1	ANDROID	1	1	117	45.0	-99
7647013d7ae76a46ca2f4b446b7b2d47	63	1	18	577	4	1	ANDROID	1	0	243	19.0	6
de2bf7d7fe4f8742ba4d24f4314b008b	38	0	6	574	4	1	ANDROID	0	1	200	118.0	5
3c13e943e9681fce31bdf1d37caf90d3	35	0	16	571	4	2	HarmonyOS	0	1	190	46.0	2
02c0a4ac9ea16265b9cf28014fbfe0af	47	1	3	577	5	1	ANDROID	1	1	101	221.0	5
1bedbda932d1d1ffd750a32e10a91b49	50	1	3	579	5	1	ANDROID	1	1	227	89.0	7
ed356a700cfcedb99dad2c6992c1bd7b	21	0	6	576	4	1	ANDROID	1	1	37	35.0	-99
7f2c1c3224f2224debc3d7e43aba40b4	37	0	22	572	4	0	HarmonyOS	1	1	211	58.0	5
4bffc1bdb0838cd31445ce8cd5a3388f	55	1	23	577	3	1	ANDROID	0	1	159	8.0	6
64354d910f4a65ae6d8ce826d1347c80	35	1	6	573	5	1	IOS	1	1	172	81.0	2
3b22d346715b69dedafd0daf67a47863	39	1	0	574	2	0	ANDROID	0	1	11	33.0	7
056c5225e10ce8c90e1917692d3e58e4	40	1	17	577	2	1	ANDROID	0	1	98	7.0	5
0c1514d286cf7ec91b10e5254ee81512	30	1	6	571	4	1	ANDROID	0	1	142	65.0	-99
dcc7491ab7a118ada5ec85b15575246f	25	0	2	573	4	2	IOS	0	1	82	31.0	4
6f2ecd33fff8318c4eec52f79da916e9	49	0	17	574	3	1	IOS	0	1	183	9.0	7
340166fd08ceb106e0724e89946d96bb	43	1	17	577	5	1	ANDROID	1	1	169	58.0	-99
4800d1ee4e746abd581c87dbe701c963	38	1	0	579	2	0	ANDROID	0	1	4	15.0	5
e70465ec3c4526b01b8297a36873bbb9	44	0	0	580	3	1	IOS	0	1	52	7.0	-99
54a11e3c01dbb49d327350023c07765c	37	0	6	574	4	1	ANDROID	0	1	165	23.0	2
7a4b0741bb07e88adee4184cc93d914f	43	1	20	573	5	2	ANDROID	1	1	238	117.0	1
c36ea6042e35113fc28468de3e8102fe	35	1	0	574	3	0	ANDROID	0	1	13	6.0	7
688176684a736449d40b778a97f37b46	28	1	23	576	3	0	HarmonyOS	0	1	4	5.0	1
94f4584995f41ad3497c37a32b4a9912	21	0	14	572	3	2	IOS	0	1	3	22.0	3
a321465183550b786755f07b947986af	55	1	6	571	1	1	ANDROID	0	1	29	12.0	6
23658f7c0dc6372e8f9ee1f330ba6389	19	1	0	574	3	0	HarmonyOS	0	1	13	12.0	-99
c382011b3a317f98827dea1031c6340b	25	1	0	574	2	0	HarmonyOS	0	1	8	6.0	7
c00a5e81dff700d59ec9032e52989e59	28	0	0	579	3	2	ANDROID	0	1	57	6.0	-99
5b3017bebad54b7d273c6c25a2721ab5	51	1	6	574	3	1	ANDROID	0	1	8	4.0	7
ddf70dbed2804c7c3a6fdd3dd8fce490	43	1	3	580	4	1	HarmonyOS	1	1	199	107.0	-99
0a36e65bc7070c3c668c25fd60b3db60	62	1	17	577	4	1	ANDROID	1	1	212	47.0	5
fd9bdf91edc11d10cece8c5d4da6ddfa	55	1	9	579	4	1	ANDROID	0	1	226	43.0	6
25df1ffffa78fa4e97c20c46711014a3	38	1	6	575	4	1	ANDROID	0	1	30	58.0	7
078ede9f06f5b23d8fd761cb01679842	52	0	6	573	3	1	IOS	0	1	287	78.0	4
21cff0e00155dc7408a6c6d9ba32256c	62	1	9	573	4	1	ANDROID	1	1	264	36.0	1
56332b8d5713b6516518033d91ef7916	38	0	0	579	3	0	ANDROID	0	1	54	6.0	7
cb4f42d8a6e6be22402d3be094b0bd84	44	0	3	573	4	1	COLOR OS	1	1	257	73.0	7
84fd8b86cf8a7e0f852f0768f5b0bc02	56	1	16	571	4	2	HarmonyOS	1	1	233	41.0	1
c6ea7f88a6fc15948c7ccbf0a9b9974c	40	0	22	571	2	1	ANDROID	0	1	126	16.0	5
c00e18845be1e5b0b02eb6bd0dad6a52	27	1	18	574	1	1	ANDROID	0	1	14	63.0	7
da2030862e503dabec1b5661699c9484	35	0	17	571	3	1	IOS	0	1	132	42.0	7
4f51ba66ecbeefe5835af486e2529782	32	0	6	571	3	1	ANDROID	1	1	148	51.0	5
5eedcbaaaf62183b880d1018585b88a4	72	1	23	580	3	1	ANDROID	0	1	37	9.0	5
e7fd16215526dec06a60069679ff97cd	51	0	17	577	4	1	ANDROID	0	1	195	30.0	-99
94a6cd93689ebb4e5e0ba0798f2a67e1	63	1	17	576	2	1	ANDROID	0	1	191	7.0	3
60a8732839dc6d5464df670a3347c0ee	63	1	17	577	4	1	IOS	0	1	200	27.0	1
108ab1d113344c4dade9f88185195d06	39	0	17	577	5	1	ANDROID	1	1	169	31.0	5
bcaab3c28c7928747ea25ac77e03635a	49	0	0	576	3	1	ANDROID	0	1	77	10.0	7
11e6f862f97ba6d06222fca3ad5f5e2b	49	1	3	577	4	1	ANDROID	1	1	264	135.0	1
abb11e5fab2ac5470c8c4e2bcc717d17	23	1	0	574	1	0	IOS	0	1	12	2.0	7
